timestamp,download,upload,ping,server_lat,server_lon,server_name,server_country,server_sponsor,server_id,server_latency,share_url,client_lat,client_lon,servingcell,is_tdd,LTE_MCC,LTE_MNC,LTE_cellID,LTE_PCID,LTE_ARFCN,freq_band_ind,UL_bandwidth,DL_bandwidth,LTE_TAC,LTE_RSRP,LTE_RSRQ,LTE_RSSI,LTE_SINR,LTE_CQI,LTE_tx_power,srxlev,5G cell,5G_MCC,5G_MNC,5G_PCID,5G_RSRP,5G_SINR,5G_RSRQ,5G_ARFCN,5G_band,,
2025-03-04T15:05:23.753120Z,305696815.0997207,121560031.50805798,25.518,59.9494,10.7564,Oslo,Norway,Telenor Norge AS,12919,25.518,http://www.speedtest.net/result/17450558111.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,1EBAB1F,130,1650,3,5,5,901,-70,-16,-36,10,8,-60,-,"+QENG: ""NR5G-NSA""",242,02,376,-90,27,-11,647424,78,12,1
2025-03-04T15:10:49.425370Z,288497229.0035977,116287658.99803397,22.259,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,22.259,http://www.speedtest.net/result/17450579877.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,1EBAB1F,130,1650,3,5,5,901,-70,-16,-32,9,8,-90,-,"+QENG: ""NR5G-NSA""",242,02,376,-88,27,-11,647424,78,12,1
2025-03-04T15:16:15.469856Z,303898981.1395959,120418841.13199092,30.926,63.7506,11.9169,Verdal,Norway,Verdal Kabel-TV,31973,30.926,http://www.speedtest.net/result/17450602383.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,1EBAB1F,130,1650,3,5,5,901,-71,-17,-31,8,8,-350,-,"+QENG: ""NR5G-NSA""",242,02,376,-90,27,-11,647424,78,12,1
2025-03-04T15:21:42.311167Z,326114119.88155824,125849282.03867616,29.783,63.2906,9.0891,Kyrksæterøra,Norway,Sodvin AS,49292,29.783,http://www.speedtest.net/result/17450624174.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,1EBAB1F,130,1650,3,5,5,901,-71,-16,-34,7,7,-340,-,"+QENG: ""NR5G-NSA""",242,02,376,-90,27,-11,647424,78,12,1
2025-03-04T15:27:09.025511Z,300782260.1653306,116568169.27374463,31.599,64.0150,11.4953,Steinkjer,Norway,NTE Telekom A/S,19080,31.599,http://www.speedtest.net/result/17450645912.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-75,-9,-45,13,10,-80,-,"+QENG: ""NR5G-NSA""",242,02,376,-91,27,-11,647424,78,12,1
2025-03-04T15:32:36.130508Z,326548659.6144983,118153303.77638647,26.213,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,26.213,http://www.speedtest.net/result/17450667667.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-9,-45,11,12,-290,-,"+QENG: ""NR5G-NSA""",242,02,376,-90,27,-11,647424,78,12,1
2025-03-04T15:38:02.163031Z,409766605.29413086,115854468.38703318,22.74,59.9494,10.7564,Oslo,Norway,Telenor Norge AS,12919,22.74,http://www.speedtest.net/result/17450689009.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-10,-46,12,14,-40,-,"+QENG: ""NR5G-NSA""",242,02,376,-90,27,-11,647424,78,12,1
2025-03-04T15:43:26.421658Z,315328053.960019,108223624.34928007,34.591,67.2829,14.4151,Bodø,Norway,Lyse Tele AS,64501,34.591,http://www.speedtest.net/result/17450711322.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-9,-47,15,9,-60,-,"+QENG: ""NR5G-NSA""",242,02,376,-91,27,-11,647424,78,12,1
2025-03-04T15:48:53.750539Z,298007664.6187978,113920688.67901891,20.925,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,20.925,http://www.speedtest.net/result/17450733180.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-10,-45,10,12,-260,-,"+QENG: ""NR5G-NSA""",242,02,376,-88,27,-11,647424,78,12,1
2025-03-04T15:54:19.539996Z,323777159.64719427,121326976.00085188,23.602,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,23.602,http://www.speedtest.net/result/17450755199.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-10,-44,10,15,-280,-,"+QENG: ""NR5G-NSA""",242,02,376,-90,27,-11,647424,78,12,1
2025-03-04T15:59:45.122328Z,291124935.37760305,117279089.91745518,22.82,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,22.82,http://www.speedtest.net/result/17450776903.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-9,-46,11,9,-340,-,"+QENG: ""NR5G-NSA""",242,02,376,-90,27,-11,647424,78,12,1
2025-03-04T16:05:11.605661Z,362033228.08628124,114723415.53650708,22.598,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,22.598,http://www.speedtest.net/result/17450798505.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-9,-46,11,13,-290,-,"+QENG: ""NR5G-NSA""",242,02,376,-91,28,-11,647424,78,12,1
2025-03-04T16:10:36.350353Z,348585006.60383266,116946531.14071299,31.93,63.2185,7.4891,Kristiansund,Norway,NEAS,18865,31.93,http://www.speedtest.net/result/17450820446.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-9,-47,12,12,-310,-,"+QENG: ""NR5G-NSA""",242,02,376,-91,27,-11,647424,78,12,1
2025-03-04T16:16:02.556905Z,340356723.53650683,116060917.8771651,31.677,64.0150,11.4953,Steinkjer,Norway,NTE Telekom A/S,19080,31.677,http://www.speedtest.net/result/17450842980.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-9,-45,11,9,0,-,"+QENG: ""NR5G-NSA""",242,02,376,-90,27,-11,647424,78,12,1
2025-03-04T16:21:30.150419Z,326970778.93159986,111137494.1430015,23.268,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,23.268,http://www.speedtest.net/result/17450864929.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-11,-43,11,13,-50,-,"+QENG: ""NR5G-NSA""",242,02,376,-90,27,-11,647424,78,12,1
2025-03-04T16:26:56.634703Z,225441237.48999795,83711439.41215616,21.597,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,21.597,http://www.speedtest.net/result/17450887105.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-11,-42,10,10,-270,-,"+QENG: ""NR5G-NSA""",242,02,376,-89,26,-11,647424,78,12,1
2025-03-04T16:32:25.310736Z,325846987.6741189,110664104.53000389,22.927,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,22.927,http://www.speedtest.net/result/17450908814.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-11,-43,11,11,-80,-,"+QENG: ""NR5G-NSA""",242,02,376,-89,27,-11,647424,78,12,1
2025-03-04T16:37:51.576510Z,291940385.50760454,118085397.46583027,26.64,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,26.64,http://www.speedtest.net/result/17450931009.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-10,-47,12,10,-300,-,"+QENG: ""NR5G-NSA""",242,02,376,-91,27,-11,647424,78,12,1
2025-03-04T16:43:27.669299Z,317748732.0036486,113641498.65338232,23.307,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,23.307,http://www.speedtest.net/result/17450954413.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-10,-46,11,12,-290,-,"+QENG: ""NR5G-NSA""",242,02,376,-90,27,-11,647424,78,12,1
2025-03-04T16:49:09.216099Z,267347421.87748644,117278958.98273298,21.99,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,21.99,http://www.speedtest.net/result/17450977271.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-10,-43,9,5,-330,-,"+QENG: ""NR5G-NSA""",242,02,376,-90,27,-11,647424,78,12,1
2025-03-04T16:54:50.777440Z,325361752.92663264,113956659.75801052,22.503,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,22.503,http://www.speedtest.net/result/17450999890.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-10,-43,9,9,-60,-,"+QENG: ""NR5G-NSA""",242,02,376,-90,27,-11,647424,78,12,1
2025-03-04T17:00:29.056257Z,237836447.65419015,114398669.48578912,26.589,61.1153,10.4662,Lillehammer,Norway,Eidsiva bredbånd AS,15513,26.589,http://www.speedtest.net/result/17451022725.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-10,-46,11,10,-330,-,"+QENG: ""NR5G-NSA""",242,02,376,-91,27,-11,647424,78,12,1
2025-03-04T17:06:09.446231Z,224965980.28990287,110621930.4557778,24.924,61.1153,10.4662,Lillehammer,Norway,Eidsiva bredbånd AS,15513,24.924,http://www.speedtest.net/result/17451045374.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-10,-45,9,9,-240,-,"+QENG: ""NR5G-NSA""",242,02,376,-91,28,-11,647424,78,12,1
2025-03-04T17:11:54.039618Z,312963593.62367857,116309899.5060927,38.004,64.0150,11.4953,Steinkjer,Norway,NTE Telekom A/S,19080,38.004,http://www.speedtest.net/result/17451067323.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-10,-45,11,9,-290,-,"+QENG: ""NR5G-NSA""",242,02,376,-89,27,-11,647424,78,12,1
2025-03-04T17:17:22.200603Z,264100283.9134533,108113043.43148312,25.912,61.1153,10.4662,Lillehammer,Norway,Eidsiva bredbånd AS,15513,25.912,http://www.speedtest.net/result/17451090830.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-11,-46,12,10,-280,-,"+QENG: ""NR5G-NSA""",242,02,376,-90,27,-11,647424,78,12,1
2025-03-04T17:23:06.590680Z,292310272.5623837,100735682.52478038,28.214,59.9494,10.7564,Oslo,Norway,Iver Norge AS,18316,28.214,http://www.speedtest.net/result/17451112303.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-11,-46,11,10,-300,-,"+QENG: ""NR5G-NSA""",242,02,376,-90,27,-11,647424,78,12,1
2025-03-04T17:28:41.293183Z,295274835.07998616,103244166.11159123,28.533,59.9494,10.7564,Oslo,Norway,Telia Norge AS,31861,28.533,http://www.speedtest.net/result/17451133084.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-10,-46,11,10,-310,-,"+QENG: ""NR5G-NSA""",242,02,376,-91,27,-11,647424,78,12,1
2025-03-04T17:34:08.071512Z,227321384.70138982,99176501.19604692,25.245,61.1153,10.4662,Lillehammer,Norway,Eidsiva bredbånd AS,15513,25.245,http://www.speedtest.net/result/17451155048.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-11,-44,9,6,-290,-,"+QENG: ""NR5G-NSA""",242,02,376,-92,27,-11,647424,78,12,1
2025-03-04T17:39:50.420978Z,211763479.07257903,94975268.40650225,36.491,62.7372,7.1607,Molde,Norway,Molde Fiber,31252,36.491,http://www.speedtest.net/result/17451178202.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-11,-43,10,7,-310,-,"+QENG: ""NR5G-NSA""",242,02,376,-88,28,-11,647424,78,12,1
2025-03-04T17:45:39.941158Z,264785791.8287145,102428764.6422425,27.804,60.3894,5.3300,Bergen,Norway,Sikt - Uninett,64687,27.804,http://www.speedtest.net/result/17451201140.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-11,-43,10,10,-310,-,"+QENG: ""NR5G-NSA""",242,02,376,-91,27,-11,647424,78,12,1
2025-03-04T17:51:26.546407Z,225730925.1065772,104683966.75304675,25.261,61.1153,10.4662,Lillehammer,Norway,Eidsiva bredbånd AS,15513,25.261,http://www.speedtest.net/result/17451222075.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-10,-47,14,11,-300,-,"+QENG: ""NR5G-NSA""",242,02,376,-91,27,-11,647424,78,12,1
2025-03-04T17:56:53.312091Z,149720652.94511557,46003159.469358094,42.587,61.2298,7.1005,Sogndal,Norway,Sognenett AS,16182,42.587,http://www.speedtest.net/result/17451243011.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-77,-11,-46,12,13,-280,-,"+QENG: ""NR5G-NSA""",242,02,376,-92,28,-11,647424,78,12,1
2025-03-04T18:02:21.342057Z,90001877.0536957,20668575.27430424,91.589,62.4778,6.1903,Alesund,Norway,Aalesund Fiber,21311,91.589,http://www.speedtest.net/result/17451263915.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-11,-43,10,7,-260,-,"+QENG: ""NR5G-NSA""",242,02,376,-92,27,-11,647424,78,12,1
2025-03-04T18:07:51.163856Z,180599285.91136366,51281467.550344214,29.913,61.1153,10.4662,Lillehammer,Norway,Eidsiva bredbånd AS,15513,29.913,http://www.speedtest.net/result/17451285933.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-77,-11,-43,10,12,60,-,"+QENG: ""NR5G-NSA""",242,02,376,-91,28,-11,647424,78,12,1
2025-03-04T18:13:42.261887Z,178016455.86868227,67383864.96959703,39.907,57.1167,12.2167,Varberg,Sweden,Mediateknik,6648,39.907,http://www.speedtest.net/result/17451306748.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-77,-11,-46,11,11,-320,-,"+QENG: ""NR5G-NSA""",242,02,376,-91,27,-11,647424,78,12,1
2025-03-04T18:19:10.249441Z,228725320.24223152,66257466.98732182,28.804,61.1153,10.4662,Lillehammer,Norway,Eidsiva bredbånd AS,15513,28.804,http://www.speedtest.net/result/17451327446.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-12,-42,9,10,-320,-,"+QENG: ""NR5G-NSA""",242,02,376,-92,27,-11,647424,78,12,1
2025-03-04T18:24:44.075385Z,269243556.462954,88062635.03911506,36.588,64.0150,11.4953,Steinkjer,Norway,NTE Telekom A/S,19080,36.588,http://www.speedtest.net/result/17451347984.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-11,-44,11,10,-270,-,"+QENG: ""NR5G-NSA""",242,02,376,-92,27,-11,647424,78,12,1
